fips	Elevation	Incidence	weight	Cancer	plot_type	alpha	tooltip
41045	-0.11771	  0.2680	178	Lung	partial	0.452	<b>Malheur, OR</b><br><i>pop. 31615</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>13.8</td><td>5.1</td></tr><tr><td>elevation</td><td>0.8</td><td>0.2</td></tr><tr><td>black</td><td>1.4</td><td>-0.9</td></tr><tr><td>no_lung</td><td>359.3</td><td>-1.3</td></tr><tr><td>smoking</td><td>44.9</td><td>-2.3</td></tr></table>
41047	-0.50672	  0.3537	500	Lung	partial	1.000	<b>Marion, OR</b><br><i>pop. 284834</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.0</td></tr><tr><td>smoking</td><td>49.5</td><td>4.3</td></tr><tr><td>education</td><td>20.9</td><td>2.1</td></tr><tr><td>no_lung</td><td>416.7</td><td>1.6</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr></table>
41049	-0.52816	  7.6878	105	Lung	partial	0.264	<b>Morrow, OR</b><br><i>pop. 10995</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>11.5</td><td>6.1</td></tr><tr><td>smoking</td><td>50.0</td><td>5.1</td></tr><tr><td>elevation</td><td>0.3</td><td>3.5</td></tr><tr><td>no_lung</td><td>375.3</td><td>-0.5</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr></table>
41051	-0.48734	 10.3766	500	Lung	partial	1.000	<b>Multnomah, OR</b><br><i>pop. 660486</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>smoking</td><td>49.5</td><td>4.2</td></tr><tr><td>black</td><td>6.8</td><td>2.8</td></tr><tr><td>no_lung</td><td>405.6</td><td>1.0</td></tr><tr><td>education</td><td>37.5</td><td>-5.1</td></tr></table>
41053	-0.70893	  1.4066	250	Lung	partial	0.602	<b>Polk, OR</b><br><i>pop. 62380</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>4.9</td></tr><tr><td>no_lung</td><td>402.6</td><td>0.9</td></tr><tr><td>education</td><td>28.1</td><td>-1.1</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>smoking</td><td>45.5</td><td>-1.5</td></tr></table>
41057	-0.89941	  7.4529	158	Lung	partial	0.405	<b>Tillamook, OR</b><br><i>pop. 24870</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>55.8</td><td>13.4</td></tr><tr><td>elevation</td><td>0.2</td><td>4.4</td></tr><tr><td>education</td><td>20.0</td><td>2.4</td></tr><tr><td>no_lung</td><td>364.5</td><td>-1.1</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr></table>
41059	-0.38619	 -7.4331	266	Lung	partial	0.632	<b>Umatilla, OR</b><br><i>pop. 70548</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.6</td><td>4.8</td></tr><tr><td>elevation</td><td>0.3</td><td>3.4</td></tr><tr><td>smoking</td><td>48.3</td><td>2.6</td></tr><tr><td>no_lung</td><td>390.6</td><td>0.3</td></tr><tr><td>black</td><td>1.1</td><td>-1.1</td></tr></table>
41061	 0.31751	-13.7600	157	Lung	partial	0.402	<b>Union, OR</b><br><i>pop. 24530</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.4</td><td>5.5</td></tr><tr><td>education</td><td>20.3</td><td>2.3</td></tr><tr><td>no_lung</td><td>416.7</td><td>1.6</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.2</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr></table>
41065	-0.58879	 21.9174	154	Lung	partial	0.396	<b>Wasco, OR</b><br><i>pop. 23791</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.0</td><td>8.0</td></tr><tr><td>elevation</td><td>0.3</td><td>3.7</td></tr><tr><td>education</td><td>21.5</td><td>1.8</td></tr><tr><td>no_lung</td><td>390.3</td><td>0.3</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
41067	-0.97187	  7.3879	500	Lung	partial	1.000	<b>Washington, OR</b><br><i>pop. 445342</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>no_lung</td><td>382.8</td><td>-0.1</td></tr><tr><td>black</td><td>1.6</td><td>-0.7</td></tr><tr><td>smoking</td><td>44.1</td><td>-3.4</td></tr><tr><td>education</td><td>38.9</td><td>-5.7</td></tr></table>
41071	-0.61104	  7.3506	292	Lung	partial	0.679	<b>Yamhill, OR</b><br><i>pop. 84992</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>smoking</td><td>47.9</td><td>2.0</td></tr><tr><td>no_lung</td><td>407.9</td><td>1.2</td></tr><tr><td>education</td><td>23.0</td><td>1.1</td></tr><tr><td>black</td><td>1.1</td><td>-1.1</td></tr></table>
49003	 0.43692	-18.1835	207	Lung	partial	0.515	<b>Box Elder, UT</b><br><i>pop. 42745</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>22.7</td><td>1.3</td></tr><tr><td>no_lung</td><td>368.9</td><td>-0.8</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.4</td></tr><tr><td>smoking</td><td>38.4</td><td>-11.7</td></tr></table>
49005	 0.52390	-12.8526	302	Lung	partial	0.698	<b>Cache, UT</b><br><i>pop. 91391</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>385.8</td><td>0.0</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>education</td><td>35.1</td><td>-4.1</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.7</td></tr><tr><td>smoking</td><td>28.8</td><td>-25.6</td></tr></table>
49007	 0.93953	-21.9877	143	Lung	partial	0.368	<b>Carbon, UT</b><br><i>pop. 20422</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.2</td><td>5.0</td></tr><tr><td>smoking</td><td>49.4</td><td>4.2</td></tr><tr><td>no_lung</td><td>365.8</td><td>-1.0</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.9</td><td>-7.8</td></tr></table>
49011	 0.51497	-14.7099	489	Lung	partial	0.985	<b>Davis, UT</b><br><i>pop. 238994</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>385.9</td><td>0.0</td></tr><tr><td>black</td><td>1.4</td><td>-0.9</td></tr><tr><td>education</td><td>33.8</td><td>-3.5</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.5</td></tr><tr><td>smoking</td><td>35.5</td><td>-15.9</td></tr></table>
49013	 1.40166	-17.5871	120	Lung	partial	0.307	<b>Duchesne, UT</b><br><i>pop. 14371</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>16.0</td><td>4.2</td></tr><tr><td>no_lung</td><td>437.2</td><td>2.7</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>smoking</td><td>45.1</td><td>-2.0</td></tr><tr><td>elevation</td><td>1.8</td><td>-7.4</td></tr></table>
49019	 0.05679	-12.2043	109	Lung	partial	0.277	<b>Grand, UT</b><br><i>pop. 11933</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>48.7</td><td>3.2</td></tr><tr><td>education</td><td>24.3</td><td>0.6</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>325.3</td><td>-3.1</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.7</td></tr></table>
49021	 1.01115	-10.4775	184	Lung	partial	0.465	<b>Iron, UT</b><br><i>pop. 33779</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>394.1</td><td>0.5</td></tr><tr><td>education</td><td>28.2</td><td>-1.1</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>smoking</td><td>41.1</td><td>-7.7</td></tr><tr><td>elevation</td><td>1.9</td><td>-7.8</td></tr></table>
49035	 0.44465	 -8.8730	500	Lung	partial	1.000	<b>Salt Lake, UT</b><br><i>pop. 898387</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>375.6</td><td>-0.5</td></tr><tr><td>black</td><td>1.4</td><td>-0.9</td></tr><tr><td>education</td><td>30.1</td><td>-1.9</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.3</td></tr><tr><td>smoking</td><td>37.7</td><td>-12.7</td></tr></table>
49039	 1.16323	-20.3742	151	Lung	partial	0.388	<b>Sanpete, UT</b><br><i>pop. 22763</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>18.7</td><td>3.0</td></tr><tr><td>no_lung</td><td>375.6</td><td>-0.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>2.0</td><td>-8.7</td></tr><tr><td>smoking</td><td>36.6</td><td>-14.3</td></tr></table>
49041	 1.32064	-18.2845	137	Lung	partial	0.353	<b>Sevier, UT</b><br><i>pop. 18842</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>16.9</td><td>3.8</td></tr><tr><td>no_lung</td><td>418.7</td><td>1.7</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>smoking</td><td>42.9</td><td>-5.3</td></tr><tr><td>elevation</td><td>1.9</td><td>-7.7</td></tr></table>
49043	 1.17139	 -8.8510	172	Lung	partial	0.439	<b>Summit, UT</b><br><i>pop. 29736</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>414.9</td><td>1.5</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>2.2</td><td>-10.0</td></tr><tr><td>education</td><td>50.8</td><td>-10.9</td></tr><tr><td>smoking</td><td>35.0</td><td>-16.6</td></tr></table>
49045	 0.94248	-13.0064	202	Lung	partial	0.505	<b>Tooele, UT</b><br><i>pop. 40735</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>18.6</td><td>3.1</td></tr><tr><td>no_lung</td><td>404.9</td><td>1.0</td></tr><tr><td>black</td><td>1.6</td><td>-0.7</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.1</td></tr><tr><td>smoking</td><td>39.5</td><td>-10.2</td></tr></table>
49047	 0.53412	 -6.9379	159	Lung	partial	0.407	<b>Uintah, UT</b><br><i>pop. 25224</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.7</td><td>4.7</td></tr><tr><td>smoking</td><td>46.4</td><td>-0.2</td></tr><tr><td>black</td><td>0.2</td><td>-1.7</td></tr><tr><td>no_lung</td><td>329.6</td><td>-2.8</td></tr><tr><td>elevation</td><td>1.7</td><td>-6.8</td></tr></table>
49049	 0.21240	 -2.0463	500	Lung	partial	1.000	<b>Utah, UT</b><br><i>pop. 368536</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>no_lung</td><td>340.1</td><td>-2.3</td></tr><tr><td>education</td><td>35.5</td><td>-4.3</td></tr><tr><td>elevation</td><td>1.5</td><td>-5.0</td></tr><tr><td>smoking</td><td>28.2</td><td>-26.3</td></tr></table>
49051	 0.77183	 -5.9845	123	Lung	partial	0.316	<b>Wasatch, UT</b><br><i>pop. 15215</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>no_lung</td><td>359.1</td><td>-1.3</td></tr><tr><td>black</td><td>0.3</td><td>-1.6</td></tr><tr><td>education</td><td>31.1</td><td>-2.4</td></tr><tr><td>elevation</td><td>1.9</td><td>-8.2</td></tr><tr><td>smoking</td><td>38.5</td><td>-11.6</td></tr></table>
49053	-0.04898	-14.3818	301	Lung	partial	0.695	<b>Washington, UT</b><br><i>pop. 90354</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>24.0</td><td>0.7</td></tr><tr><td>no_lung</td><td>361.0</td><td>-1.2</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.0</td><td>-1.6</td></tr><tr><td>smoking</td><td>42.1</td><td>-6.3</td></tr></table>
49057	 0.40519	-16.4418	443	Lung	partial	0.921	<b>Weber, UT</b><br><i>pop. 196533</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>22.5</td><td>1.4</td></tr><tr><td>black</td><td>1.8</td><td>-0.6</td></tr><tr><td>no_lung</td><td>355.6</td><td>-1.5</td></tr><tr><td>elevation</td><td>1.4</td><td>-4.4</td></tr><tr><td>smoking</td><td>42.4</td><td>-5.9</td></tr></table>
53001	-0.62704	  1.9972	128	Lung	partial	0.330	<b>Adams, WA</b><br><i>pop. 16428</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>13.4</td><td>5.3</td></tr><tr><td>elevation</td><td>0.4</td><td>3.0</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>342.8</td><td>-2.2</td></tr><tr><td>smoking</td><td>37.9</td><td>-12.4</td></tr></table>
53003	-1.08963	  8.9845	143	Lung	partial	0.369	<b>Asotin, WA</b><br><i>pop. 20551</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.2</td><td>8.3</td></tr><tr><td>education</td><td>18.2</td><td>3.2</td></tr><tr><td>elevation</td><td>0.4</td><td>3.0</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>305.3</td><td>-4.1</td></tr></table>
53005	-0.69017	 10.1411	377	Lung	partial	0.822	<b>Benton, WA</b><br><i>pop. 142475</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.2</td><td>4.5</td></tr><tr><td>no_lung</td><td>391.4</td><td>0.3</td></tr><tr><td>smoking</td><td>46.5</td><td>-0.1</td></tr><tr><td>education</td><td>27.6</td><td>-0.8</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr></table>
53007	-0.30547	 -5.7002	258	Lung	partial	0.618	<b>Chelan, WA</b><br><i>pop. 66616</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.5</td><td>2.2</td></tr><tr><td>education</td><td>23.2</td><td>1.1</td></tr><tr><td>no_lung</td><td>400.2</td><td>0.8</td></tr><tr><td>smoking</td><td>46.5</td><td>-0.0</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr></table>
53009	-0.49294	 -5.7084	256	Lung	partial	0.614	<b>Clallam, WA</b><br><i>pop. 65717</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>54.6</td><td>11.7</td></tr><tr><td>elevation</td><td>0.1</td><td>4.6</td></tr><tr><td>no_lung</td><td>423.1</td><td>1.9</td></tr><tr><td>education</td><td>23.3</td><td>1.0</td></tr><tr><td>black</td><td>1.1</td><td>-1.1</td></tr></table>
53011	-0.88025	 -3.0621	500	Lung	partial	1.000	<b>Clark, WA</b><br><i>pop. 345238</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.0</td><td>6.5</td></tr><tr><td>elevation</td><td>0.1</td><td>5.0</td></tr><tr><td>education</td><td>25.7</td><td>-0.0</td></tr><tr><td>black</td><td>2.3</td><td>-0.3</td></tr><tr><td>no_lung</td><td>368.9</td><td>-0.8</td></tr></table>
53015	-0.48538	  9.0919	305	Lung	partial	0.702	<b>Cowlitz, WA</b><br><i>pop. 92948</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.9</td><td>7.7</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>education</td><td>14.7</td><td>4.7</td></tr><tr><td>no_lung</td><td>415.1</td><td>1.5</td></tr><tr><td>black</td><td>0.8</td><td>-1.3</td></tr></table>
53017	-0.11012	 -9.9448	181	Lung	partial	0.458	<b>Douglas, WA</b><br><i>pop. 32603</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>17.3</td><td>3.6</td></tr><tr><td>elevation</td><td>0.4</td><td>3.1</td></tr><tr><td>no_lung</td><td>428.2</td><td>2.2</td></tr><tr><td>smoking</td><td>45.7</td><td>-1.2</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
53021	-0.46113	 13.2229	222	Lung	partial	0.547	<b>Franklin, WA</b><br><i>pop. 49347</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.6</td><td>4.8</td></tr><tr><td>elevation</td><td>0.2</td><td>4.6</td></tr><tr><td>black</td><td>2.9</td><td>0.1</td></tr><tr><td>no_lung</td><td>374.8</td><td>-0.5</td></tr><tr><td>smoking</td><td>37.5</td><td>-12.9</td></tr></table>
53025	-0.45289	  2.7246	273	Lung	partial	0.646	<b>Grant, WA</b><br><i>pop. 74698</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>education</td><td>14.4</td><td>4.9</td></tr><tr><td>elevation</td><td>0.4</td><td>3.0</td></tr><tr><td>no_lung</td><td>367.5</td><td>-0.9</td></tr><tr><td>black</td><td>1.3</td><td>-0.9</td></tr><tr><td>smoking</td><td>44.7</td><td>-2.6</td></tr></table>
53027	-0.37010	 20.2083	259	Lung	partial	0.620	<b>Grays Harbor, WA</b><br><i>pop. 67194</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>57.0</td><td>15.2</td></tr><tr><td>elevation</td><td>0.1</td><td>5.2</td></tr><tr><td>education</td><td>14.5</td><td>4.8</td></tr><tr><td>no_lung</td><td>439.0</td><td>2.7</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr></table>
53029	-0.63278	 -8.5141	268	Lung	partial	0.635	<b>Island, WA</b><br><i>pop. 71558</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>50.8</td><td>6.1</td></tr><tr><td>elevation</td><td>0.1</td><td>5.3</td></tr><tr><td>no_lung</td><td>408.2</td><td>1.2</td></tr><tr><td>black</td><td>3.0</td><td>0.2</td></tr><tr><td>education</td><td>29.8</td><td>-1.8</td></tr></table>
53031	-0.73371	 -2.5549	161	Lung	partial	0.413	<b>Jefferson, WA</b><br><i>pop. 25953</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>55.9</td><td>13.5</td></tr><tr><td>elevation</td><td>0.0</td><td>5.4</td></tr><tr><td>no_lung</td><td>432.3</td><td>2.4</td></tr><tr><td>black</td><td>0.7</td><td>-1.3</td></tr><tr><td>education</td><td>34.8</td><td>-4.0</td></tr></table>
53033	-0.44967	  4.6172	500	Lung	partial	1.000	<b>King, WA</b><br><i>pop. 1739174</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>elevation</td><td>0.1</td><td>5.0</td></tr><tr><td>black</td><td>6.5</td><td>2.6</td></tr><tr><td>no_lung</td><td>422.6</td><td>1.9</td></tr><tr><td>smoking</td><td>45.8</td><td>-1.1</td></tr><tr><td>education</td><td>45.2</td><td>-8.5</td></tr></table>
53035	-0.40574	 -3.4416	482	Lung	partial	0.975	<b>Kitsap, WA</b><br><i>pop. 231969</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>51.0</td><td>6.4</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>no_lung</td><td>426.0</td><td>2.1</td></tr><tr><td>black</td><td>3.8</td><td>0.8</td></tr><tr><td>education</td><td>28.0</td><td>-1.0</td></tr></table>
53037	-0.68904	  3.7995	183	Lung	partial	0.463	<b>Kittitas, WA</b><br><i>pop. 33362</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>48.5</td><td>2.9</td></tr><tr><td>elevation</td><td>0.6</td><td>1.1</td></tr><tr><td>black</td><td>1.0</td><td>-1.1</td></tr><tr><td>no_lung</td><td>341.8</td><td>-2.2</td></tr><tr><td>education</td><td>31.9</td><td>-2.7</td></tr></table>
53039	-1.10887	 -9.4059	138	Lung	partial	0.356	<b>Klickitat, WA</b><br><i>pop. 19161</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>52.0</td><td>7.9</td></tr><tr><td>education</td><td>17.9</td><td>3.4</td></tr><tr><td>elevation</td><td>0.5</td><td>2.1</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr><tr><td>no_lung</td><td>283.9</td><td>-5.2</td></tr></table>
53041	-0.65329	  1.1152	262	Lung	partial	0.625	<b>Lewis, WA</b><br><i>pop. 68600</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>53.0</td><td>9.4</td></tr><tr><td>education</td><td>15.0</td><td>4.6</td></tr><tr><td>elevation</td><td>0.2</td><td>4.3</td></tr><tr><td>no_lung</td><td>380.8</td><td>-0.2</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr></table>
53043	-0.66295	 21.4896	101	Lung	partial	0.252	<b>Lincoln, WA</b><br><i>pop. 10184</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.2</td><td>3.9</td></tr><tr><td>education</td><td>20.3</td><td>2.3</td></tr><tr><td>elevation</td><td>0.7</td><td>0.8</td></tr><tr><td>black</td><td>0.6</td><td>-1.4</td></tr><tr><td>no_lung</td><td>322.0</td><td>-3.2</td></tr></table>
53045	-0.12898	  1.4179	222	Lung	partial	0.547	<b>Mason, WA</b><br><i>pop. 49405</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>57.1</td><td>15.3</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>no_lung</td><td>470.0</td><td>4.3</td></tr><tr><td>education</td><td>17.9</td><td>3.4</td></tr><tr><td>black</td><td>1.5</td><td>-0.8</td></tr></table>
53047	-0.19895	 -5.1583	199	Lung	partial	0.498	<b>Okanogan, WA</b><br><i>pop. 39564</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>49.0</td><td>3.6</td></tr><tr><td>education</td><td>17.7</td><td>3.4</td></tr><tr><td>elevation</td><td>0.6</td><td>1.1</td></tr><tr><td>no_lung</td><td>384.1</td><td>-0.1</td></tr><tr><td>black</td><td>0.5</td><td>-1.5</td></tr></table>
53049	-1.32330	  5.7905	150	Lung	partial	0.387	<b>Pacific, WA</b><br><i>pop. 22632</i><br><br><table><tr><th>variable</th><th>value</th><th>effect</th></tr><tr><td>smoking</td><td>56.1</td><td>13.8</td></tr><tr><td>elevation</td><td>0.1</td><td>5.1</td></tr><tr><td>education</td><td>16.8</td><td>3.8</td></tr><tr><td>black</td><td>0.4</td><td>-1.5</td></tr><tr><td>no_lung</td><td>315.0</td><td>-3.6</td></tr></table>
